5.640395801902517567e-06,3.561337946258956531e-03
9.291426980184915474e-06,2.527710664454764500e-03
6.920928503506384927e-06,2.768391293115674782e-03
2.005395358850290248e-05,1.987803797578114023e-03
5.830962728431722587e-06,2.384875467187871131e-03
1.313302508499651840e-05,1.576444631476893758e-03
1.493182278208743135e-05,2.918156430259121175e-03
6.397674097827002471e-04,2.156689869757943880e-03
7.111495430035589948e-06,1.825017353517608592e-03
1.989377604316899031e-05,7.322320477101122715e-03
7.820327352051843940e-06,3.912213737411837644e-03
1.072463091622148949e-03,2.357710232877114568e-03
2.280558591823984223e-05,1.395581538223579108e-03
2.370498476678529700e-06,1.825017353512718406e-03
6.920928503506384927e-06,2.768391293115686057e-03
4.931563879886264421e-06,5.010917698586266674e-04
8.201461205110252288e-06,2.223057618828311582e-03
5.830962728431722587e-06,2.384875467187876769e-03
1.441355778660038492e-05,1.372039422274541100e-03
1.185249238339264850e-05,1.825017353518052898e-03
1.843186961380045797e-03,2.370526564530740267e-03
4.285953950674273793e-05,1.672681988668478980e-03
7.302062356564794122e-06,9.308831665973647806e-04
1.185249238339264850e-05,1.825017353518065691e-03
1.256132430540890334e-05,3.124447140794011247e-03
3.550404136607738365e-05,3.020336300017845838e-03
1.877342088689903428e-05,2.172797527806128847e-03
6.212096581490131782e-06,2.484907729062200651e-04
1.986338666197369577e-05,2.318061945999193643e-03
5.127308120399854438e-05,1.452592509005657360e-02
1.730232125876596274e-05,2.768391293116608063e-03
2.754658287159690163e-05,1.469491028249334582e-03
1.422299086007117990e-05,1.825017353517946863e-03
7.127280705666843696e-04,2.362614758657802672e-03
2.802460947247177071e-04,-7.027576008382084311e-04
3.255401572254230328e-03,2.457528766969868314e-03
1.313302508499651840e-05,1.576444631476897878e-03
6.907215389263521288e-05,2.250378435956663925e-03
2.498551746838916521e-05,1.694361192478145749e-03
2.223388513865222547e-05,2.265495269138584865e-03
4.389606949771684096e-05,2.717446720803793920e-03
2.370498476678529700e-06,1.825017353512742909e-03
1.766990376729014162e-04,1.269084842469931501e-02
1.877342088689903428e-05,2.172797527806137521e-03
1.038139275525957866e-05,2.768391293116087212e-03
4.119787295208046646e-05,2.062736795816309462e-03
2.531321553734701001e-05,2.856735126140989151e-03
4.509966709227358284e-04,2.049408955804979393e-03
4.740996953357059401e-06,1.825017353518038369e-03
